site,name,calm_id,country,area,lat,lon,year,alt_cm,wc_elev,wc_bio1,wc_bio4,wc_bio7,wc_bio12,y,x,ym,tdd,fdd,sqrt_tdd,thaw_months,summer_t,winter_prec,continentality
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2005,79.0,236.0,-10.226961,952.66785,30.126274,277.0,4.382026634673881,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2006,76.0,236.0,-10.226961,952.66785,30.126274,277.0,4.343805421853684,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2007,75.0,236.0,-10.226961,952.66785,30.126274,277.0,4.330733340286331,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2008,79.0,236.0,-10.226961,952.66785,30.126274,277.0,4.382026634673881,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2009,79.0,236.0,-10.226961,952.66785,30.126274,277.0,4.382026634673881,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2010,78.0,236.0,-10.226961,952.66785,30.126274,277.0,4.3694478524670215,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2011,82.0,236.0,-10.226961,952.66785,30.126274,277.0,4.418840607796597,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2012,82.0,236.0,-10.226961,952.66785,30.126274,277.0,4.418840607796597,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2013,75.0,236.0,-10.226961,952.66785,30.126274,277.0,4.330733340286331,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2014,74.0,236.0,-10.226961,952.66785,30.126274,277.0,4.31748811353631,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2015,74.0,236.0,-10.226961,952.66785,30.126274,277.0,4.31748811353631,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2016,85.0,236.0,-10.226961,952.66785,30.126274,277.0,4.454347296253507,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2017,83.0,236.0,-10.226961,952.66785,30.126274,277.0,4.430816798843313,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2018,58.0,236.0,-10.226961,952.66785,30.126274,277.0,4.07753744390572,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2019,86.0,236.0,-10.226961,952.66785,30.126274,277.0,4.465908118654584,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2020,86.0,236.0,-10.226961,952.66785,30.126274,277.0,4.465908118654584,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2021,89.0,236.0,-10.226961,952.66785,30.126274,277.0,4.499809670330265,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2022,86.0,236.0,-10.226961,952.66785,30.126274,277.0,4.465908118654584,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2023,83.0,236.0,-10.226961,952.66785,30.126274,277.0,4.430816798843313,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G1,"""Zackenberg; ZEROCALM 1""",50.0,Denmark (Greenland),,74.473,-20.5528,2024,86.0,236.0,-10.226961,952.66785,30.126274,277.0,4.465908118654584,700222.0143897405,-1540256.8437114945,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,1996,61.0,236.0,-10.226961,952.66785,30.126274,277.0,4.127134385045092,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,1997,57.0,236.0,-10.226961,952.66785,30.126274,277.0,4.060443010546419,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,1998,60.0,236.0,-10.226961,952.66785,30.126274,277.0,4.110873864173311,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,1999,44.0,236.0,-10.226961,952.66785,30.126274,277.0,3.8066624897703196,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2000,60.0,236.0,-10.226961,952.66785,30.126274,277.0,4.110873864173311,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2001,60.0,236.0,-10.226961,952.66785,30.126274,277.0,4.110873864173311,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2002,60.0,236.0,-10.226961,952.66785,30.126274,277.0,4.110873864173311,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2003,63.0,236.0,-10.226961,952.66785,30.126274,277.0,4.1588830833596715,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2004,65.0,236.0,-10.226961,952.66785,30.126274,277.0,4.189654742026425,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2005,69.0,236.0,-10.226961,952.66785,30.126274,277.0,4.2484952420493585,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2006,68.0,236.0,-10.226961,952.66785,30.126274,277.0,4.23410650459726,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2007,67.0,236.0,-10.226961,952.66785,30.126274,277.0,4.219507705176107,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2008,68.0,236.0,-10.226961,952.66785,30.126274,277.0,4.23410650459726,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2009,73.0,236.0,-10.226961,952.66785,30.126274,277.0,4.304065093204169,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2010,70.0,236.0,-10.226961,952.66785,30.126274,277.0,4.2626798770413155,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2011,75.0,236.0,-10.226961,952.66785,30.126274,277.0,4.330733340286331,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2012,72.0,236.0,-10.226961,952.66785,30.126274,277.0,4.290459441148391,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2013,70.0,236.0,-10.226961,952.66785,30.126274,277.0,4.2626798770413155,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2014,67.0,236.0,-10.226961,952.66785,30.126274,277.0,4.219507705176107,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2015,55.0,236.0,-10.226961,952.66785,30.126274,277.0,4.025351690735149,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2016,71.0,236.0,-10.226961,952.66785,30.126274,277.0,4.276666119016055,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2017,71.0,236.0,-10.226961,952.66785,30.126274,277.0,4.276666119016055,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2018,45.0,236.0,-10.226961,952.66785,30.126274,277.0,3.828641396489095,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2019,75.0,236.0,-10.226961,952.66785,30.126274,277.0,4.330733340286331,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2020,75.0,236.0,-10.226961,952.66785,30.126274,277.0,4.330733340286331,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2021,74.0,236.0,-10.226961,952.66785,30.126274,277.0,4.31748811353631,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2022,77.0,236.0,-10.226961,952.66785,30.126274,277.0,4.356708826689592,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2023,74.0,236.0,-10.226961,952.66785,30.126274,277.0,4.31748811353631,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G2,"""Zackenberg; ZEROCALM 2   """,51.0,Denmark (Greenland),,74.466,-20.5643,2024,78.0,236.0,-10.226961,952.66785,30.126274,277.0,4.3694478524670215,700232.1348436064,-1541100.0495987667,305.25586984251646,4038.0966348425154,17.471573193119056,3.1578947368421053,4.836176,204.14520547945204,3.162305817047797
G3,Disko Island,52.0,Denmark (Greenland),,69.25,-53.5,1997,57.0,460.0,-7.2967243,953.7418,33.456604,434.0,4.060443010546419,-335777.6580950305,-2246740.7716501737,799.9053292851924,3463.209698785193,28.282597640336935,4.276315789473684,9.431577699999998,279.4246575342466,3.5079306047055288
G3,Disko Island,52.0,Denmark (Greenland),,69.25,-53.5,1998,71.0,460.0,-7.2967243,953.7418,33.456604,434.0,4.276666119016055,-335777.6580950305,-2246740.7716501737,799.9053292851924,3463.209698785193,28.282597640336935,4.276315789473684,9.431577699999998,279.4246575342466,3.5079306047055288
G3,Disko Island,52.0,Denmark (Greenland),,69.25,-53.5,1999,74.0,460.0,-7.2967243,953.7418,33.456604,434.0,4.31748811353631,-335777.6580950305,-2246740.7716501737,799.9053292851924,3463.209698785193,28.282597640336935,4.276315789473684,9.431577699999998,279.4246575342466,3.5079306047055288
G3,Disko Island,52.0,Denmark (Greenland),,69.25,-53.5,2000,68.0,460.0,-7.2967243,953.7418,33.456604,434.0,4.23410650459726,-335777.6580950305,-2246740.7716501737,799.9053292851924,3463.209698785193,28.282597640336935,4.276315789473684,9.431577699999998,279.4246575342466,3.5079306047055288
IT1,"Ecogrid, Svalbard",,Italy/Svalbard,Svalbard,78.92,11.86,2014,150.0,244.0,-6.8553886,715.74506,24.604889,473.0,5.017279836814924,1008045.2415741831,-658139.6977839534,406.51166765281243,2908.728506652813,20.16213450140665,3.75,5.4470559,325.2684931506849,3.437660549461487
IT1,"Ecogrid, Svalbard",,Italy/Svalbard,Svalbard,78.92,11.86,2015,156.0,244.0,-6.8553886,715.74506,24.604889,473.0,5.056245805348308,1008045.2415741831,-658139.6977839534,406.51166765281243,2908.728506652813,20.16213450140665,3.75,5.4470559,325.2684931506849,3.437660549461487
IT1,"Ecogrid, Svalbard",,Italy/Svalbard,Svalbard,78.92,11.86,2016,153.0,244.0,-6.8553886,715.74506,24.604889,473.0,5.036952602413629,1008045.2415741831,-658139.6977839534,406.51166765281243,2908.728506652813,20.16213450140665,3.75,5.4470559,325.2684931506849,3.437660549461487
IT1,"Ecogrid, Svalbard",,Italy/Svalbard,Svalbard,78.92,11.86,2017,163.0,244.0,-6.8553886,715.74506,24.604889,473.0,5.099866427824198,1008045.2415741831,-658139.6977839534,406.51166765281243,2908.728506652813,20.16213450140665,3.75,5.4470559,325.2684931506849,3.437660549461487
IT1,"Ecogrid, Svalbard",,Italy/Svalbard,Svalbard,78.92,11.86,2018,162.0,244.0,-6.8553886,715.74506,24.604889,473.0,5.093750200806762,1008045.2415741831,-658139.6977839534,406.51166765281243,2908.728506652813,20.16213450140665,3.75,5.4470559,325.2684931506849,3.437660549461487
IT1,"Ecogrid, Svalbard",,Italy/Svalbard,Svalbard,78.92,11.86,2019,163.0,244.0,-6.8553886,715.74506,24.604889,473.0,5.099866427824198,1008045.2415741831,-658139.6977839534,406.51166765281243,2908.728506652813,20.16213450140665,3.75,5.4470559,325.2684931506849,3.437660549461487
N1,"Janssonhaugen, Svalbard",47.0,Norway/Svalbard,Svalbard,78.1793,16.467,1998,152.0,340.0,-6.8744793,737.7209,25.477,342.0,5.030437921392435,1128823.4166492533,-613743.1934548778,446.678243664684,2955.8631881646834,21.134763865836874,3.8157894736842106,5.8640207,233.30958904109588,3.4534736031643396
N1,"Janssonhaugen, Svalbard",47.0,Norway/Svalbard,Svalbard,78.1793,16.467,1999,161.0,340.0,-6.8744793,737.7209,25.477,342.0,5.087596335232384,1128823.4166492533,-613743.1934548778,446.678243664684,2955.8631881646834,21.134763865836874,3.8157894736842106,5.8640207,233.30958904109588,3.4534736031643396
N1,"Janssonhaugen, Svalbard",47.0,Norway/Svalbard,Svalbard,78.1793,16.467,2000,157.0,340.0,-6.8744793,737.7209,25.477,342.0,5.062595033026967,1128823.4166492533,-613743.1934548778,446.678243664684,2955.8631881646834,21.134763865836874,3.8157894736842106,5.8640207,233.30958904109588,3.4534736031643396
N1,"Janssonhaugen, Svalbard",47.0,Norway/Svalbard,Svalbard,78.1793,16.467,2001,159.0,340.0,-6.8744793,737.7209,25.477,342.0,5.075173815233827,1128823.4166492533,-613743.1934548778,446.678243664684,2955.8631881646834,21.134763865836874,3.8157894736842106,5.8640207,233.30958904109588,3.4534736031643396
